"","Id","Distance","Area","ScaleLength","WBAN","LONGITUDE","LATITUDE","NETWORK","OPERATION","STATUS"
"279",17,17,17.388,4.16989208493457,"03761",-75.78,39.85,"USCRN","Operational","Commissioned"
"280",17,18,22.4892,4.74227793365172,"03761",-75.78,39.85,"USCRN","Operational","Commissioned"
"281",17,19,27.5967,5.2532561331045,"03761",-75.78,39.85,"USCRN","Operational","Commissioned"
"282",17,20,14.9913,3.87186001813082,"03761",-75.78,39.85,"USCRN","Operational","Commissioned"
"283",18,5,0.306,0.553172667437573,"04125",-119.64,44.55,"USCRN","Operational","Commissioned"
"284",18,12,0.4284,0.654522726878143,"04125",-119.64,44.55,"USCRN","Operational","Commissioned"
"285",18,13,0.1251,0.353694783676548,"04125",-119.64,44.55,"USCRN","Operational","Commissioned"
"286",19,1,0.1557,0.394588393138977,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"287",19,2,0.1269,0.356230262611138,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"288",19,3,0.1278,0.35749125863439,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"289",19,4,0.135,0.367423461417477,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"290",19,5,0.1215,0.348568501158667,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"291",19,6,0.1251,0.353694783676548,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"292",19,7,0.1611,0.40137264480779,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"293",19,8,0.1737,0.416773319683494,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"294",19,9,0.1314,0.362491379207837,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"295",19,10,0.1134,0.336749164809655,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"296",19,11,0.1134,0.336749164809655,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"297",19,12,0.0783,0.279821371592664,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"298",19,13,0.1242,0.352420203734122,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"299",19,14,0.1107,0.332716095192283,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"300",19,15,0.1071,0.327261363439071,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"301",19,16,0.108,0.3286335345031,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"302",19,17,0.1017,0.31890437438204,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"303",19,18,0.1008,0.317490157327751,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"304",19,19,0.1044,0.32310988842807,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"305",19,20,0.0486,0.220454076850486,"04126",-113.55,43.46,"USCRN","Operational","Commissioned"
"306",20,17,0.162,0.402492235949962,"04127",-116.75,43.2,"USCRN","Operational","Commissioned"
"307",20,18,0.6336,0.795989949685296,"04127",-116.75,43.2,"USCRN","Operational","Commissioned"
"308",20,20,0.0918,0.302985148150862,"04127",-116.75,43.2,"USCRN","Operational","Commissioned"
"309",21,8,0.8415,0.917333091085239,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"310",21,9,0.5949,0.771297607930946,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"311",21,10,0.4806,0.693253200497481,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"312",21,11,0.4581,0.676830850360709,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"313",21,12,0.3663,0.60522723005496,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"314",21,13,0.4374,0.661362230551458,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"315",21,14,0.378,0.614817045957576,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"316",21,15,0.4482,0.669477408132642,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"317",21,16,0.4113,0.641326749792958,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"318",21,17,0.2754,0.524785670536077,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"319",21,18,0.252,0.501996015920445,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"320",21,19,0.2079,0.45596052460712,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"321",21,20,0.1098,0.331360830515618,"04128",-119.69,43.47,"USCRN","Operational","Commissioned"
"322",22,0,0.2385,0.488364617882991,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"323",22,1,0.3186,0.564446631666803,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"324",22,12,0.18,0.424264068711929,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"325",22,13,0.3321,0.576281181368956,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"326",22,14,0.1683,0.41024382993532,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"327",22,15,0.0693,0.263248931621764,"04130",-113.43,48.74,"USCRN","Operational","Commissioned"
"328",23,1,0.1215,0.348568501158667,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"329",23,2,0.1098,0.331360830515618,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"330",23,3,0.1125,0.335410196624968,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"331",23,4,0.1314,0.362491379207837,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"332",23,5,0.1584,0.397994974842648,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"333",23,6,0.2619,0.511761663276959,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"334",23,7,0.7281,0.853287759199673,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"335",23,8,0.5004,0.707389567353096,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"336",23,9,0.576,0.758946638440411,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"337",23,10,0.54,0.734846922834953,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"338",23,11,0.5076,0.712460525222275,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"339",23,12,0.6075,0.779422863405995,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"340",23,13,0.3186,0.564446631666803,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"341",23,14,0.018,0.134164078649987,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"342",23,17,0.0549,0.2343074902772,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"343",23,18,0.8091,0.899499861033897,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"344",23,19,0.441,0.66407830863536,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"345",23,20,0.5652,0.7517978451685,"04131",-110.71,43.66,"USCRN","Operational","Commissioned"
"346",24,9,0.4896,0.699714227381436,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"347",24,10,2.9043,1.70420069240685,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"348",24,11,2.8539,1.68934898703613,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"349",24,12,0.5976,0.773045923603508,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"350",24,13,0.2097,0.457930125674212,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"351",24,14,0.2538,0.5037856687124,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"352",24,15,0.1638,0.404722126896961,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"353",24,16,0.414,0.643428317685816,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"354",24,17,1.3455,1.15995689575087,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"355",24,18,1.224,1.10634533487515,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"356",24,19,0.657,0.810555365166378,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"357",24,20,0.6579,0.811110350075747,"04136",-117.52,47.41,"USCRN","Operational","Commissioned"
"358",25,18,0.6075,0.779422863405995,"04137",-113,45.15,"USCRN","Operational","Commissioned"
"359",25,19,0.3618,0.601498129672903,"04137",-113,45.15,"USCRN","Operational","Commissioned"
"360",25,20,0.1008,0.317490157327751,"04137",-113,45.15,"USCRN","Operational","Commissioned"
"361",26,10,1.3671,1.1692305161943,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"362",26,11,2.0466,1.43059428210796,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"363",26,12,2.8143,1.6775875536019,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"364",26,13,1.7586,1.32612216631802,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"365",26,14,1.7046,1.30560330881934,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"366",26,15,1.6038,1.26641225515233,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"367",26,16,0.1458,0.381837661840736,"04138",-112.54,41.61,"USCRN","Operational","Commissioned"
"368",29,3,0.2214,0.470531614240744,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"369",29,4,0.4725,0.687386354243376,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"370",29,5,0.2484,0.498397431775084,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"371",29,6,0.1962,0.442944691807002,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"372",29,7,0.9594,0.979489663038871,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"373",29,8,1.9854,1.40904222789809,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"374",29,9,2.0493,1.43153763485282,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"375",29,10,3.8079,1.95138412415393,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"376",29,11,4.4703,2.11430839756172,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"377",29,12,4.203,2.05012194759239,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"378",29,13,7.1964,2.68261066873298,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"379",29,14,8.8038,2.96711981557874,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"380",29,15,5.0949,2.2571885167172,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"381",29,16,4.1922,2.04748626369019,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"382",29,17,2.9421,1.71525508307074,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"383",29,18,2.6055,1.61415612627775,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"384",29,19,2.4516,1.56575860208399,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"385",29,20,1.7172,1.31041978007049,"04141",-124.31,43.27,"USCRN","Operational","Commissioned"
"386",30,9,0.6597,0.812219182240853,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"387",30,10,1.5084,1.22816936942752,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"388",30,11,1.2024,1.09654001294982,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"389",30,12,1.359,1.16576155366353,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"390",30,13,1.2015,1.09612955438671,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"391",30,14,1.4292,1.19549153071028,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"392",30,15,1.0755,1.03706316104662,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"393",30,16,4.0194,2.00484413359243,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"394",30,17,11.6982,3.42026314777094,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"395",30,18,11.0556,3.32499624059938,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"396",30,19,12.078,3.4753417098179,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"397",30,20,6.7527,2.59859577464445,"04222",-122.6,40.65,"USCRN","Operational","Commissioned"
"398",31,13,0.3258,0.570788927713213,"04223",-121.44,48.54,"USCRN","Operational","Commissioned"
"399",31,14,0.0018,0.0424264068711929,"04223",-121.44,48.54,"USCRN","Operational","Commissioned"
"400",32,9,0.0927,0.304466746952767,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"401",32,10,0.5283,0.726842486375143,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"402",32,11,0.5598,0.748197834800395,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"403",32,12,0.1296,0.36,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"404",32,13,0.4212,0.648999229583518,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"405",32,14,1.1061,1.05171288857749,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"406",32,15,4.5378,2.13021125712921,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"407",32,16,2.4336,1.56,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"408",32,17,3.8745,1.96837496427891,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"409",32,18,3.5163,1.87517999136083,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"410",32,19,5.3748,2.3183614903634,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"411",32,20,3.222,1.79499303619819,"04236",-123.32,44.41,"USCRN","Operational","Commissioned"
"412",33,12,0.2151,0.463788745012209,"04237",-123.81,47.51,"USCRN","Operational","Commissioned"
"413",33,13,0.423,0.650384501660364,"04237",-123.81,47.51,"USCRN","Operational","Commissioned"
"414",33,14,0.1017,0.31890437438204,"04237",-123.81,47.51,"USCRN","Operational","Commissioned"
"415",33,15,0.0648,0.254558441227157,"04237",-123.81,47.51,"USCRN","Operational","Commissioned"
"416",33,16,0.1728,0.415692193816531,"04237",-123.81,47.51,"USCRN","Operational","Commissioned"
"417",34,5,0.099,0.314642654451045,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"418",34,6,0.2124,0.460868744872116,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"419",34,7,0.3789,0.615548535860496,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"420",34,8,0.7902,0.888931943401743,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"421",34,9,1.3365,1.15607093207986,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"422",34,10,2.4039,1.55045154713071,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"423",34,11,0.873,0.934344690143846,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"424",34,12,1.4445,1.20187353744061,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"425",34,13,3.9861,1.99652197583698,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"426",34,14,3.6639,1.91413165691391,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"427",34,15,5.7411,2.39605926470945,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"428",34,16,6.6159,2.57213918752466,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"429",34,17,6.1236,2.47459087527615,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"430",34,18,5.6061,2.36772042268508,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"431",34,19,5.8716,2.42313846075704,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"432",34,20,5.0301,2.24278844298788,"04990",-96.62,43.73,"USCRN","Operational","Commissioned"
"433",35,18,0.5445,0.737902432574931,"04994",-95.87,48.3,"USCRN","Operational","Commissioned"
"434",35,19,0.3249,0.57,"04994",-95.87,48.3,"USCRN","Operational","Commissioned"
"435",36,7,0.3159,0.562049819855856,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"436",36,8,0.3528,0.5939696961967,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"437",36,9,0.8217,0.906476695784288,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"438",36,10,2.3823,1.54347011632879,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"439",36,11,2.3301,1.52646650798503,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"440",36,12,2.0205,1.42144292885786,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"441",36,13,1.8459,1.35863902490691,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"442",36,14,0.8352,0.913892772703669,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"443",36,15,1.8981,1.3777155003846,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"444",36,16,4.1787,2.04418687991093,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"445",36,17,3.2472,1.80199889012174,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"446",36,18,3.1896,1.78594512793647,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"447",36,19,4.2408,2.05932027620766,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"448",36,20,1.1115,1.05427700344833,"12987",-98.06,26.52,"USCRN","Operational","Commissioned"
"449",37,4,0.3627,0.602245796996542,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"450",37,5,0.3177,0.563648826841678,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"451",37,8,0.675,0.821583836257749,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"452",37,9,2.9295,1.71157821907151,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"453",37,10,3.2976,1.81592951405059,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"454",37,11,2.6613,1.6313491349187,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"455",37,12,1.2357,1.11162043881893,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"456",37,13,0.2565,0.506458290484024,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"457",37,14,0.2925,0.540832691319598,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"458",37,15,0.6309,0.794292137692424,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"459",37,16,0.9099,0.953886785735079,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"460",37,17,0.3267,0.571576766497729,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"461",37,18,0.3015,0.549090156531694,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"462",37,19,0.6021,0.775951029382654,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"463",37,20,0.4365,0.660681466366357,"13301",-93.14,39.86,"USCRN","Operational","Commissioned"
"464",38,0,0.036,0.189736659610103,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"465",38,1,0.1332,0.364965751817893,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"466",38,2,0.3861,0.621369455316239,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"467",38,3,0.1395,0.373496987939662,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"468",38,4,0.1161,0.340734500748016,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"469",38,5,0.126,0.354964786985977,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"470",38,6,0.1377,0.371079506305589,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"471",38,7,0.1305,0.361247837363769,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"472",38,8,0.1404,0.374699879903904,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"473",38,9,0.135,0.367423461417477,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"474",38,10,0.1638,0.404722126896961,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"475",38,11,0.1521,0.39,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"476",38,12,0.1134,0.336749164809655,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"477",38,13,0.1332,0.364965751817893,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"478",38,14,0.153,0.391152144312159,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"479",38,15,0.1188,0.344673758792282,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"480",38,16,0.3321,0.576281181368956,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"481",38,17,0.2133,0.46184412955022,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"482",38,18,0.3213,0.566833308830735,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"483",38,19,0.1692,0.411339276024063,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"484",38,20,0.0765,0.276586333718787,"22016",-103.2,29.34,"USCRN","Operational","Commissioned"
"485",39,1,0.1629,0.403608721412211,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"486",39,2,0.1431,0.378285606387555,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"487",39,3,0.4977,0.705478560978291,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"488",39,4,0.567,0.752994023880668,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"489",39,5,3.5739,1.89047613050258,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"490",39,6,3.6729,1.91648115044213,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"491",39,7,2.4066,1.55132201686175,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"492",39,8,1.2249,1.1067520047418,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"493",39,9,0.8991,0.948208837756746,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"494",39,10,0.4275,0.653834841531101,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"495",39,11,0.2925,0.540832691319598,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"496",39,12,0.3006,0.548270006474912,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"497",39,13,0.3105,0.557225268630201,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"498",39,14,1.6344,1.27843654515975,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"499",39,15,1.1412,1.06826962888589,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"500",39,16,0.6138,0.783453891432036,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"501",39,17,0.5859,0.765441049330384,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"502",39,18,0.5337,0.730547739713155,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"503",39,19,0.6111,0.781728853247723,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"504",39,20,0.2673,0.517010638188423,"23803",-89.43,34.82,"USCRN","Operational","Commissioned"
"505",40,4,0.9666,0.983158176490436,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"506",40,5,0.81,0.9,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"507",40,6,0.6876,0.829216497665115,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"508",40,7,0.2547,0.504678115237822,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"509",40,8,0.2304,0.48,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"510",40,9,0.3384,0.581721582889959,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"511",40,10,1.2951,1.13802460430344,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"512",40,11,1.908,1.38130373198656,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"513",40,12,1.8981,1.3777155003846,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"514",40,13,3.2742,1.80947506200003,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"515",40,14,3.4209,1.8495675170158,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"516",40,15,3.1077,1.76286698307048,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"517",40,16,2.754,1.65951800231272,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"518",40,17,1.7442,1.32068164218331,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"519",40,18,1.53,1.2369316876853,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"520",40,19,2.5362,1.59254513279844,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"521",40,20,0.6426,0.801623352953243,"23904",-91.78,35.82,"USCRN","Operational","Commissioned"
"522",41,9,0.0027,0.0519615242270663,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"523",41,10,0.6003,0.774790294208697,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"524",41,11,0.1278,0.35749125863439,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"525",41,12,0.4626,0.680147042925278,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"526",41,13,0.2529,0.502891638427206,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"527",41,14,0.2061,0.453982378512647,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"528",41,15,0.3969,0.63,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"529",41,16,1.7244,1.31316411769436,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"530",41,17,1.1718,1.08249711316012,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"531",41,18,0.369,0.607453701939498,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"532",41,19,0.8694,0.932416216075203,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"533",41,20,0.2682,0.517880295048962,"23906",-96.82,28.3,"USCRN","Operational","Commissioned"
"534",42,1,0.0162,0.127279220613579,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"535",42,2,0.8316,0.91192104921424,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"536",42,3,0.3375,0.580947501931113,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"537",42,4,0.0027,0.0519615242270663,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"538",42,5,0.0639,0.252784493195291,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"539",42,6,0.252,0.501996015920445,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"540",42,7,0.1854,0.43058100283222,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"541",42,12,0.2466,0.496588360717405,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"542",42,13,1.4724,1.2134249049694,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"543",42,14,2.9349,1.71315498423231,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"544",42,15,1.6749,1.29417927660738,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"545",42,16,4.3506,2.08580919549224,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"546",42,17,5.5134,2.34806303152194,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"547",42,18,6.5853,2.56618393728899,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"548",42,19,7.0974,2.6640945929152,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"549",42,20,7.5465,2.74708936876833,"23907",-98.08,30.62,"USCRN","Operational","Commissioned"
"550",43,6,0.5211,0.721872564930958,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"551",43,7,1.2996,1.14,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"552",43,8,2.3643,1.53762804344874,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"553",43,9,5.1075,2.2599778759979,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"554",43,10,9.063,3.0104816890325,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"555",43,11,11.2932,3.36053567158571,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"556",43,12,7.6788,2.77106477730132,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"557",43,13,5.1345,2.2659435120938,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
"558",43,14,4.4415,2.10748665476202,"23908",-94.58,37.42,"USCRN","Operational","Commissioned"
